t=2026-01-16T11:19:47-0500 lvl=info msg="no configuration paths supplied"
t=2026-01-16T11:19:47-0500 lvl=info msg="using configuration at default config path" path="/Users/familiaperdomobocachica2/Library/Application Support/ngrok/ngrok.yml"
t=2026-01-16T11:19:47-0500 lvl=info msg="open config file" path="/Users/familiaperdomobocachica2/Library/Application Support/ngrok/ngrok.yml" err=nil
t=2026-01-16T11:35:21-0500 lvl=info msg="join connections" obj=join id=8757ac675332 l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:35:21-0500 lvl=info msg="join connections" obj=join id=d3490515d86a l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:35:22-0500 lvl=info msg="join connections" obj=join id=2996414b91b4 l=[::1]:5173 r=[2a02:26f7:f7c2:e111:0:9000:0:9]:57942
t=2026-01-16T11:35:48-0500 lvl=info msg="join connections" obj=join id=d3c9df7e8586 l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:35:48-0500 lvl=info msg="join connections" obj=join id=d4fcc94244fe l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:35:48-0500 lvl=info msg="join connections" obj=join id=acb50e04826a l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:35:48-0500 lvl=info msg="join connections" obj=join id=d8ccba692e2d l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:35:48-0500 lvl=info msg="join connections" obj=join id=ff3fbbf45358 l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:35:48-0500 lvl=info msg="join connections" obj=join id=39f1cdd278b6 l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:36:02-0500 lvl=info msg="join connections" obj=join id=c883dd2a841c l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:36:02-0500 lvl=info msg="join connections" obj=join id=a00bc974830d l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:36:09-0500 lvl=info msg="join connections" obj=join id=d584090872ff l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:36:09-0500 lvl=info msg="join connections" obj=join id=d85dcc119954 l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:36:09-0500 lvl=info msg="join connections" obj=join id=3e466602ec51 l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:36:09-0500 lvl=info msg="join connections" obj=join id=87ec183eadec l=[::1]:5173 r=[2a02:26f7:f7c0:e111::b]:57692
t=2026-01-16T11:40:52-0500 lvl=info msg="join connections" obj=join id=14404db2a256 l=[::1]:5173 r=[2a02:26f7:f7c2:e111:0:8000:0:2]:42417
t=2026-01-16T11:40:52-0500 lvl=info msg="join connections" obj=join id=38a4837a22b5 l=[::1]:5173 r=[2a02:26f7:f7c2:e111:0:8000:0:2]:42417
t=2026-01-16T11:40:52-0500 lvl=info msg="join connections" obj=join id=ee543bdd543a l=[::1]:5173 r=[2a02:26f7:f7c2:e111:0:8000:0:2]:42417
t=2026-01-16T11:42:43-0500 lvl=eror msg="heartbeat timeout, terminating session" obj=tunnels.session obj=csess id=d89e13d00f31 clientid=0a1297e30fa3452df576d28a526c5a87
t=2026-01-16T11:42:43-0500 lvl=eror msg="session closed, starting reconnect loop" obj=tunnels.session obj=csess id=b2686b4b444b err="session closed"
t=2026-01-16T11:42:44-0500 lvl=info msg="client session established" obj=tunnels.session
t=2026-01-16T11:42:44-0500 lvl=info msg="tunnel session started" obj=tunnels.session
t=2026-01-16T12:13:22-0500 lvl=info msg="join connections" obj=join id=6353ef2cea0a l=[::1]:5173 r=186.29.70.226:54103
t=2026-01-16T12:13:29-0500 lvl=info msg="join connections" obj=join id=6c9acfa0b49b l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:29-0500 lvl=info msg="join connections" obj=join id=384befabdaec l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:29-0500 lvl=info msg="join connections" obj=join id=2a36af0e0ec8 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:29-0500 lvl=info msg="join connections" obj=join id=10c213cfcdd4 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=abfdd8a3f495 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=c09e502dde0d l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=095c6aa5e656 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=a4ac257ecd68 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=0ce4c1e5ac47 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=044bc2c49e1e l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=81d1714c026f l=[::1]:5173 r=186.29.70.226:54110
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=86ca0ac53956 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=e32a98543dfd l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:30-0500 lvl=info msg="join connections" obj=join id=ca22f2e69598 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:33-0500 lvl=info msg="join connections" obj=join id=9572cd0b9c88 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:35-0500 lvl=info msg="join connections" obj=join id=22f3cc94849c l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:35-0500 lvl=info msg="join connections" obj=join id=9d9e086980c7 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:35-0500 lvl=info msg="join connections" obj=join id=9eaae9232647 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:35-0500 lvl=info msg="join connections" obj=join id=359b96b33902 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:38-0500 lvl=info msg="join connections" obj=join id=4365b31142d7 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:38-0500 lvl=info msg="join connections" obj=join id=cdf46defdc58 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:49-0500 lvl=info msg="join connections" obj=join id=c4aaebd073c8 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:49-0500 lvl=info msg="join connections" obj=join id=aa04438a243f l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:49-0500 lvl=info msg="join connections" obj=join id=1fd98a228491 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:49-0500 lvl=info msg="join connections" obj=join id=f16eb47e767a l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:49-0500 lvl=info msg="join connections" obj=join id=6640a3f3bb30 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:51-0500 lvl=info msg="join connections" obj=join id=b3a61b5e01db l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:13:51-0500 lvl=info msg="join connections" obj=join id=e58d2e7d6d46 l=[::1]:5173 r=186.29.70.226:54102
t=2026-01-16T12:14:20-0500 lvl=info msg="join connections" obj=join id=15dc9fb501e3 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:21-0500 lvl=info msg="join connections" obj=join id=99ed2a0f8e91 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:21-0500 lvl=info msg="join connections" obj=join id=d5ea11401b27 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=d87945f0fec0 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=fbb340c2250b l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=79d731614501 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=643a15e596dd l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=72fd6a2c3604 l=[::1]:5173 r=186.29.70.226:54123
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=8cfe700de899 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=a0ee67b41886 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=2856bfc62907 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:14:22-0500 lvl=info msg="join connections" obj=join id=e3eb1bfbb579 l=[::1]:5173 r=186.29.70.226:54121
t=2026-01-16T12:58:22-0500 lvl=eror msg="heartbeat timeout, terminating session" obj=tunnels.session obj=csess id=32c063627b69 clientid=0a1297e30fa3452df576d28a526c5a87
t=2026-01-16T12:58:22-0500 lvl=eror msg="session closed, starting reconnect loop" obj=tunnels.session obj=csess id=b2686b4b444b err="session closed"
t=2026-01-16T12:58:37-0500 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="failed to send authentication request: failed to fetch CRL. errors encountered: timed out fetching CRL"
t=2026-01-16T12:59:00-0500 lvl=eror msg="failed to reconnect session" obj=tunnels.session err="failed to send authentication request: failed to fetch CRL. errors encountered: timed out fetching CRL"
t=2026-01-16T12:59:10-0500 lvl=info msg="client session established" obj=tunnels.session
t=2026-01-16T12:59:10-0500 lvl=info msg="tunnel session started" obj=tunnels.session
t=2026-01-16T13:07:30-0500 lvl=info msg="received stop request" obj=app stopReq="{err:<nil> restart:false}"
t=2026-01-16T13:07:30-0500 lvl=info msg="session closing" obj=tunnels.session err=nil
